kind,city,state,county,latitude,longitude,population
city,Woodway,TX,,31.498334,-97.230789,
city,Wortham,TX,,31.790154,-96.461613,
city,Wyldwood,TX,,30.130626,-97.479445,
city,Wylie,TX,,33.035817,-96.520052,
city,Yancey,TX,,29.147071,-99.142642,
city,Yantis,TX,,32.928530,-95.577357,
city,Yoakum,TX,,29.293204,-97.147010,
city,Yorktown,TX,,28.982808,-97.505032,
city,Yznaga,TX,,26.328525,-97.815009,
city,Zapata,TX,,26.902166,-99.261428,
city,Zapata Ranch,TX,,26.358827,-97.823005,
city,Zarate,TX,,26.319936,-98.636931,
city,Zavalla,TX,,31.158466,-94.418918,
city,Zephyr,TX,,31.679217,-98.791235,
city,Zuehl,TX,,29.505103,-98.152168,
county,,TX,Anderson,31.841261,-95.661727,
county,,TX,Andrews,32.312258,-102.640206,
county,,TX,Angelina,31.251896,-94.611134,
county,,TX,Aransas,28.122621,-96.967501,
county,,TX,Archer,33.616305,-98.687267,
county,,TX,Armstrong,34.964179,-101.356636,
county,,TX,Atascosa,28.891478,-98.535381,
county,,TX,Austin,29.891901,-96.270170,
county,,TX,Bailey,34.067521,-102.830345,
county,,TX,Bandera,29.756389,-99.248285,
county,,TX,Bastrop,30.100772,-97.310639,
county,,TX,Baylor,33.618802,-99.208189,
county,,TX,Bee,28.416077,-97.742586,
county,,TX,Bell,31.042750,-97.481268,
county,,TX,Bexar,29.448671,-98.520147,
county,,TX,Blanco,30.266456,-98.399217,
county,,TX,Borden,32.738590,-101.439199,
county,,TX,Bosque,31.900819,-97.637641,
county,,TX,Bowie,33.446065,-94.422393,
county,,TX,Brazoria,29.167817,-95.434647,
county,,TX,Brazos,30.656713,-96.302394,
county,,TX,Brewster,29.808997,-103.252458,
county,,TX,Briscoe,34.525172,-101.205893,
county,,TX,Brooks,27.034994,-98.215276,
county,,TX,Brown,31.764137,-98.998456,
county,,TX,Burleson,30.493487,-96.622091,
county,,TX,Burnet,30.789630,-98.201187,
county,,TX,Caldwell,29.832399,-97.628141,
county,,TX,Calhoun,28.441719,-96.579574,
county,,TX,Callahan,32.293150,-99.372249,
county,,TX,Cameron,26.102923,-97.478958,
county,,TX,Camp,32.974581,-94.979085,
county,,TX,Carson,35.405496,-101.355356,
county,,TX,Cass,33.083698,-94.357579,
county,,TX,Castro,34.533621,-102.258786,
county,,TX,Chambers,29.696374,-94.669445,
county,,TX,Cherokee,31.843881,-95.156343,
county,,TX,Childress,34.524624,-100.208166,
county,,TX,Clay,33.785904,-98.212917,
county,,TX,Cochran,33.608440,-102.830449,
county,,TX,Coke,31.877110,-100.635231,
county,,TX,Coleman,31.914205,-99.346622,
county,,TX,Collin,33.194494,-96.579428,
county,,TX,Collingsworth,34.963358,-100.272135,
county,,TX,Colorado,29.596296,-96.508935,
county,,TX,Comal,29.812377,-98.258129,
county,,TX,Comanche,31.951645,-98.549617,
county,,TX,Concho,31.318883,-99.863649,
county,,TX,Cooke,33.639196,-97.210343,
county,,TX,Coryell,31.391177,-97.798022,
county,,TX,Cottle,34.091906,-100.276442,
county,,TX,Crane,31.422796,-102.487774,
county,,TX,Crockett,30.717532,-101.404211,
county,,TX,Crosby,33.609144,-101.298710,
county,,TX,Culberson,31.445908,-104.526945,
county,,TX,Dallam,36.286370,-102.594020,
county,,TX,Dallas,32.766987,-96.778424,
county,,TX,Dawson,32.742528,-101.948771,
county,,TX,DeWitt,29.082346,-97.361654,
county,,TX,Deaf Smith,34.940766,-102.607564,
county,,TX,Delta,33.385933,-95.673350,
county,,TX,Denton,33.205132,-97.121140,
county,,TX,Dickens,33.615363,-100.787617,
county,,TX,Dimmit,28.423587,-99.765871,
county,,TX,Donley,34.955036,-100.815846,
county,,TX,Duval,27.681123,-98.497393,
county,,TX,Eastland,32.324645,-98.836560,
county,,TX,Ector,31.865301,-102.542507,
county,,TX,Edwards,29.985933,-100.307400,
county,,TX,El Paso,31.766480,-106.241423,
county,,TX,Ellis,32.346878,-96.796940,
county,,TX,Erath,32.236661,-98.220507,
county,,TX,Falls,31.251930,-96.934127,
county,,TX,Fannin,33.591161,-96.104988,
county,,TX,Fayette,29.877886,-96.921231,
county,,TX,Fisher,32.740473,-100.403120,
county,,TX,Floyd,34.073730,-101.303274,
county,,TX,Foard,33.963306,-99.816828,
county,,TX,Fort Bend,29.526602,-95.771015,
county,,TX,Franklin,33.175846,-95.219066,
county,,TX,Freestone,31.701749,-96.144957,
county,,TX,Frio,28.869383,-99.109005,
county,,TX,Gaines,32.743942,-102.631561,
county,,TX,Galveston,29.233453,-94.888456,
county,,TX,Garza,33.183792,-101.301134,
county,,TX,Gillespie,30.325093,-98.941850,
county,,TX,Glasscock,31.868006,-101.521494,
county,,TX,Goliad,28.660700,-97.430415,
county,,TX,Gonzales,29.461912,-97.491920,
county,,TX,Gray,35.402542,-100.812374,
county,,TX,Grayson,33.624524,-96.675693,
county,,TX,Gregg,32.486401,-94.816277,
county,,TX,Grimes,30.543231,-95.988082,
county,,TX,Guadalupe,29.582671,-97.948995,
county,,TX,Hale,34.068436,-101.822888,
county,,TX,Hall,34.453189,-100.576343,
county,,TX,Hamilton,31.707342,-98.111756,
county,,TX,Hansford,36.272847,-101.356930,
county,,TX,Hardeman,34.289904,-99.745697,
county,,TX,Hardin,30.329648,-94.393178,
county,,TX,Harris,29.857273,-95.393037,
county,,TX,Harrison,32.547991,-94.374434,
county,,TX,Hartley,35.840244,-102.610047,
county,,TX,Haskell,33.175964,-99.730774,
county,,TX,Hays,30.061225,-98.029267,
county,,TX,Hemphill,35.815956,-100.279210,
county,,TX,Henderson,32.211633,-95.853418,
county,,TX,Hidalgo,26.396384,-98.180990,
county,,TX,Hill,31.982681,-97.130668,
county,,TX,Hockley,33.605932,-102.343398,
county,,TX,Hood,32.430149,-97.831677,
county,,TX,Hopkins,33.148967,-95.565434,
county,,TX,Houston,31.323036,-95.421600,
county,,TX,Howard,32.303430,-101.438721,
county,,TX,Hudspeth,31.450868,-105.377549,
county,,TX,Hunt,33.123308,-96.084230,
county,,TX,Hutchinson,35.837047,-101.362746,
county,,TX,Irion,31.303424,-100.981304,
county,,TX,Jack,33.232160,-98.171177,
county,,TX,Jackson,28.959802,-96.589080,
county,,TX,Jasper,30.752932,-94.022294,
county,,TX,Jeff Davis,30.625357,-104.191873,
county,,TX,Jefferson,29.854000,-94.149331,
county,,TX,Jim Hogg,27.053231,-98.747572,
county,,TX,Jim Wells,27.733516,-98.090814,
county,,TX,Johnson,32.379821,-97.364959,
county,,TX,Jones,32.743709,-99.874430,
county,,TX,Karnes,28.908996,-97.852205,
county,,TX,Kaufman,32.598944,-96.288377,
county,,TX,Kendall,29.943525,-98.709269,
county,,TX,Kenedy,26.890213,-97.591143,
county,,TX,Kent,33.184780,-100.769720,
county,,TX,Kerr,30.059953,-99.353339,
county,,TX,Kimble,30.479472,-99.746396,
county,,TX,King,33.614268,-100.245345,
county,,TX,Kinney,29.347086,-100.417700,
county,,TX,Kleberg,27.438735,-97.660620,
county,,TX,Knox,33.611890,-99.730356,
county,,TX,La Salle,28.351098,-99.096774,
county,,TX,Lamar,33.667263,-95.570348,
county,,TX,Lamb,34.068861,-102.348018,
county,,TX,Lampasas,31.196731,-98.240889,
county,,TX,Lavaca,29.382578,-96.923633,
county,,TX,Lee,30.321498,-96.976823,
county,,TX,Leon,31.300493,-95.995622,
county,,TX,Liberty,30.158508,-94.844061,
county,,TX,Limestone,31.547543,-96.593623,
county,,TX,Lipscomb,36.280200,-100.272683,
county,,TX,Live Oak,28.351535,-98.126961,
county,,TX,Llano,30.707584,-98.684690,
county,,TX,Loving,31.844936,-103.561229,
county,,TX,Lubbock,33.611469,-101.819944,
county,,TX,Lynn,33.178412,-101.818493,
county,,TX,Madison,30.966878,-95.930372,
county,,TX,Marion,32.798182,-94.356853,
county,,TX,Martin,32.309830,-101.961836,
county,,TX,Mason,30.703916,-99.237302,
county,,TX,Matagorda,28.774760,-96.001532,
county,,TX,Maverick,28.729787,-100.316678,
county,,TX,McCulloch,31.205477,-99.359856,
county,,TX,McLennan,31.549596,-97.201511,
county,,TX,McMullen,28.384922,-98.578853,
county,,TX,Medina,29.353661,-99.111085,
county,,TX,Menard,30.885268,-99.858861,
county,,TX,Midland,31.814269,-102.002454,
county,,TX,Milam,30.791242,-96.984395,
county,,TX,Mills,31.494888,-98.594623,
county,,TX,Mitchell,32.304117,-100.924392,
county,,TX,Montague,33.678356,-97.725014,
county,,TX,Montgomery,30.298801,-95.502950,
county,,TX,Moore,35.835676,-101.890502,
county,,TX,Morris,33.116466,-94.731265,
county,,TX,Motley,34.057899,-100.793152,
county,,TX,Nacogdoches,31.620560,-94.620250,
county,,TX,Navarro,32.048448,-96.476909,
county,,TX,Newton,30.786718,-93.739250,
county,,TX,Nolan,32.312338,-100.418108,
county,,TX,Nueces,27.740032,-97.516214,
county,,TX,Ochiltree,36.278744,-100.815864,
county,,TX,Oldham,35.401921,-102.597620,
county,,TX,Orange,30.122323,-93.894100,
county,,TX,Palo Pinto,32.752204,-98.317967,
county,,TX,Panola,32.163978,-94.305156,
county,,TX,Parker,32.777096,-97.805905,
county,,TX,Parmer,34.532163,-102.784853,
county,,TX,Pecos,30.773298,-102.718153,
county,,TX,Polk,30.784553,-94.837338,
county,,TX,Potter,35.398675,-101.893804,
county,,TX,Presidio,30.005891,-104.261619,
county,,TX,Rains,32.870457,-95.795613,
county,,TX,Randall,34.962529,-101.895547,
county,,TX,Reagan,31.375191,-101.514395,
county,,TX,Real,29.830097,-99.812549,
county,,TX,Red River,33.619625,-95.048429,
county,,TX,Reeves,31.308366,-103.712706,
county,,TX,Refugio,28.322116,-97.162472,
county,,TX,Roberts,35.838596,-100.836682,
county,,TX,Robertson,31.025481,-96.514941,
county,,TX,Rockwall,32.899886,-96.412050,
county,,TX,Runnels,31.845119,-99.982715,
county,,TX,Rusk,32.109423,-94.756382,
county,,TX,Sabine,31.343300,-93.851913,
county,,TX,San Augustine,31.382449,-94.163180,
county,,TX,San Jacinto,30.574388,-95.163136,
county,,TX,San Patricio,28.011794,-97.517157,
county,,TX,San Saba,31.155138,-98.819292,
county,,TX,Schleicher,30.896233,-100.527216,
county,,TX,Scurry,32.744353,-100.913346,
county,,TX,Shackelford,32.743820,-99.347005,
county,,TX,Shelby,31.790139,-94.142579,
county,,TX,Sherman,36.278593,-101.899265,
county,,TX,Smith,32.377016,-95.270041,
county,,TX,Somervell,32.218071,-97.769217,
county,,TX,Starr,26.530903,-98.740235,
county,,TX,Stephens,32.738052,-98.839344,
county,,TX,Sterling,31.835773,-101.054911,
county,,TX,Stonewall,33.179580,-100.253807,
county,,TX,Sutton,30.522185,-100.513359,
county,,TX,Swisher,34.526319,-101.743865,
county,,TX,Tarrant,32.772119,-97.291224,
county,,TX,Taylor,32.297126,-99.890430,
county,,TX,Terrell,30.232343,-102.072513,
county,,TX,Terry,33.171229,-102.339284,
county,,TX,Throckmorton,33.170695,-99.205796,
county,,TX,Titus,33.214599,-94.966783,
county,,TX,Tom Green,31.398823,-100.463788,
county,,TX,Travis,30.239513,-97.691270,
county,,TX,Trinity,31.096675,-95.151687,
county,,TX,Tyler,30.769295,-94.375656,
county,,TX,Upshur,32.735349,-94.941184,
county,,TX,Upton,31.353816,-102.041546,
county,,TX,Uvalde,29.350308,-99.768427,
county,,TX,Val Verde,29.875285,-101.143324,
county,,TX,Van Zandt,32.558787,-95.836906,
county,,TX,Victoria,28.796370,-96.971198,
county,,TX,Walker,30.743163,-95.569825,
county,,TX,Waller,30.013590,-95.982149,
county,,TX,Ward,31.513069,-103.105113,
county,,TX,Washington,30.215075,-96.410272,
county,,TX,Webb,27.760799,-99.340752,
county,,TX,Wharton,29.278480,-96.229674,
county,,TX,Wheeler,35.392593,-100.253107,
county,,TX,Wichita,33.988212,-98.708010,
county,,TX,Wilbarger,34.084920,-99.242440,
county,,TX,Willacy,26.481861,-97.594731,
county,,TX,Williamson,30.649082,-97.605065,
county,,TX,Wilson,29.173883,-98.086734,
county,,TX,Winkler,31.832862,-103.054925,
county,,TX,Wise,33.219095,-97.653997,
county,,TX,Wood,32.783588,-95.382166,
county,,TX,Yoakum,33.162339,-102.832241,
county,,TX,Young,33.158778,-98.678390,
county,,TX,Zapata,26.996981,-99.182603,
county,,TX,Zavala,28.864652,-99.759830,
city,Alpine,UT,,40.462935,-111.772437,
city,Alta,UT,,40.582406,-111.620321,
city,Altamont,UT,,40.358977,-110.288022,
city,Alton,UT,,37.426539,-112.510275,
city,Amalga,UT,,41.856274,-111.897145,
city,American Fork,UT,,40.377877,-111.795074,
city,Aneth,UT,,37.206491,-109.165168,
city,Annabella,UT,,38.706009,-112.058564,
city,Antimony,UT,,38.103019,-111.982295,
city,Apple Valley,UT,,37.080935,-113.103341,
city,Aurora,UT,,38.920078,-111.933546,
city,Avon,UT,,41.535333,-111.812438,
city,Ballard,UT,,40.294842,-109.949362,
city,Bear River City,UT,,41.612377,-112.124953,
city,Beaver,UT,,38.275932,-112.638298,
city,Benjamin,UT,,40.096866,-111.728970,
city,Benson,UT,,41.752857,-111.925852,
city,Beryl Junction,UT,,37.700983,-113.653495,
city,Bicknell,UT,,38.340657,-111.544180,
city,Big Water,UT,,37.072874,-111.660762,
city,Blanding,UT,,37.623143,-109.512951,
city,Bluebell,UT,,40.351374,-110.223817,
city,Bluff,UT,,37.290346,-109.596104,
city,Bluffdale,UT,,40.474551,-111.940262,
city,Bonanza,UT,,40.030474,-109.188439,
city,Boulder,UT,,37.922759,-111.431833,
city,Bountiful,UT,,40.872483,-111.861200,
city,Brian Head,UT,,37.697710,-112.841602,
city,Brigham City,UT,,41.505904,-112.051418,
city,Brighton,UT,,40.610656,-111.603923,
city,Bryce Canyon City,UT,,37.681960,-112.161567,
city,Cache,UT,,41.828650,-112.005677,
city,Cannonville,UT,,37.573855,-112.051607,
city,Carbonville,UT,,39.626876,-110.833262,
city,Castle Dale,UT,,39.221741,-111.022913,
city,Castle Valley,UT,,38.632526,-109.396597,
city,Cedar City,UT,,37.682874,-113.095539,
city,Cedar Fort,UT,,40.341392,-112.108553,
city,Cedar Highlands,UT,,37.629669,-113.066621,
city,Cedar Hills,UT,,40.412028,-111.754266,
city,Centerfield,UT,,39.127459,-111.818403,
city,Centerville,UT,,40.926297,-111.883339,
city,Central,UT,,37.415005,-113.626248,
city,Central Valley,UT,,38.699239,-112.096683,
city,Charleston,UT,,40.467276,-111.459488,
city,Circleville,UT,,38.168395,-112.271630,
city,Clarkston,UT,,41.920471,-112.050358,
city,Clawson,UT,,39.131395,-111.098932,
city,Clear Creek,UT,,39.643343,-111.154840,
city,Clearfield,UT,,41.097012,-112.017920,
city,Cleveland,UT,,39.349469,-110.855499,
city,Clinton,UT,,41.138740,-112.066417,
city,Coalville,UT,,40.907265,-111.421421,
city,Copperton metro township,UT,,40.566115,-112.097920,
city,Corinne,UT,,41.551464,-112.125015,
city,Cornish,UT,,41.967158,-111.958734,
city,Cottonwood Heights,UT,,40.613651,-111.814403,
city,Cove,UT,,41.968262,-111.779389,
city,Dammeron Valley,UT,,37.304173,-113.665870,
city,Daniel,UT,,40.466722,-111.409475,
city,Delta,UT,,39.363241,-112.543775,
city,Deseret,UT,,39.287621,-112.651116,
city,Deweyville,UT,,41.693014,-112.088345,
city,Draper,UT,,40.495191,-111.860651,
city,Duchesne,UT,,40.175329,-110.394047,
city,Dugway,UT,,40.230686,-112.754054,
city,Dutch John,UT,,40.927070,-109.403119,
city,Eagle Mountain,UT,,40.313711,-112.011435,
city,East Basin,UT,,40.736798,-111.469066,
city,East Carbon,UT,,39.533025,-110.429450,
city,Echo,UT,,40.980259,-111.439246,
city,Eden,UT,,41.306160,-111.803782,
city,Elberta,UT,,39.955790,-111.956923,
city,Elk Ridge,UT,,40.009870,-111.677482,
city,Elmo,UT,,39.387704,-110.815608,
city,Elsinore,UT,,38.683410,-112.148787,
city,Elwood,UT,,41.673210,-112.136645,
city,Emery,UT,,38.925180,-111.252235,
city,Emigration Canyon metro township,UT,,40.788579,-111.741389,
city,Enoch,UT,,37.766960,-113.044930,
city,Enterprise,UT,,41.106986,-111.730713,
city,Ephraim,UT,,39.356175,-111.584541,
city,Erda,UT,,40.602797,-112.321374,
city,Escalante,UT,,37.764880,-111.598396,
city,Eureka,UT,,39.958790,-112.114942,
city,Fairfield,UT,,40.235991,-112.075224,
city,Fairview,UT,,39.629962,-111.436851,
city,Farmington,UT,,40.984669,-111.906306,
city,Farr West,UT,,41.301536,-112.031788,
city,Fayette,UT,,39.224637,-111.854191,
city,Ferron,UT,,39.091334,-111.133709,
city,Fielding,UT,,41.812656,-112.117390,
city,Fillmore,UT,,38.964158,-112.338593,
city,Flaming Gorge,UT,,40.889150,-109.475931,
city,Fort Duchesne,UT,,40.281802,-109.877241,
city,Fountain Green,UT,,39.628109,-111.641281,
city,Francis,UT,,40.610161,-111.272884,
city,Fremont,UT,,38.455449,-111.614953,
city,Fruit Heights,UT,,41.028930,-111.904594,
city,Garden,UT,,41.874269,-111.417030,
city,Garden City,UT,,41.937088,-111.412156,
city,Garland,UT,,41.736198,-112.162688,
city,Genola,UT,,40.011993,-111.847985,
city,Glendale,UT,,37.334232,-112.603503,
city,Glenwood,UT,,38.762457,-111.987593,
city,Goshen,UT,,39.951114,-111.900826,
city,Granite,UT,,40.575662,-111.791252,
city,Grantsville,UT,,40.609942,-112.480187,
city,Green River,UT,,38.993460,-110.173424,
city,Gunnison,UT,,39.156936,-111.813515,
city,Halchita,UT,,37.150558,-109.903700,
city,Halls Crossing,UT,,37.465808,-110.665440,
city,Hanksville,UT,,38.371999,-110.713454,
city,Harrisville,UT,,41.285263,-111.985955,
city,Hatch,UT,,37.649350,-112.434748,
city,Heber,UT,,40.507078,-111.398514,
city,Helper,UT,,39.689740,-110.859627,
city,Henefer,UT,,41.013758,-111.493119,
city,Henrieville,UT,,37.563850,-112.001963,
city,Herriman,UT,,40.489901,-112.017028,
city,Hideout,UT,,40.643904,-111.401396,
city,Highland,UT,,40.427549,-111.795695,
city,Hildale,UT,,37.025434,-112.982544,
city,Hinckley,UT,,39.333562,-112.673631,
city,Hobble Creek,UT,,40.191720,-111.496707,
city,Holden,UT,,39.100301,-112.270493,
city,Holladay,UT,,40.660005,-111.822600,
city,Honeyville,UT,,41.636127,-112.085670,
city,Hooper,UT,,41.164496,-112.345424,
city,Howell,UT,,41.778746,-112.448024,
city,Hoytsville,UT,,40.875766,-111.384734,
city,Huntington,UT,,39.330116,-110.962809,
city,Huntsville,UT,,41.259739,-111.773526,
city,Hurricane,UT,,37.148473,-113.358862,
city,Hyde Park,UT,,41.800781,-111.812120,
city,Hyrum,UT,,41.632797,-111.845514,
city,Independence,UT,,40.410756,-111.295740,
city,Interlaken,UT,,40.541119,-111.475244,
city,Ivins,UT,,37.176805,-113.680804,
city,Jensen,UT,,40.369529,-109.355572,
city,Joseph,UT,,38.624849,-112.219820,
city,Junction,UT,,38.236148,-112.224615,
city,Kamas,UT,,40.649913,-111.272212,
city,Kanab,UT,,37.034652,-112.529991,
city,Kanarraville,UT,,37.537837,-113.180983,
city,Kanosh,UT,,38.801396,-112.437425,
city,Kaysville,UT,,41.029342,-111.945074,
city,Kearns metro township,UT,,40.651949,-112.009399,
city,Kenilworth,UT,,39.680325,-110.814539,
city,Kingston,UT,,38.206580,-112.179225,
city,Koosharem,UT,,38.513406,-111.881887,
city,La Sal,UT,,38.301147,-109.265651,
city,La Verkin,UT,,37.230872,-113.252291,
city,Lake Shore,UT,,40.129442,-111.736181,
city,Laketown,UT,,41.829368,-111.332691,
city,Lapoint,UT,,40.404217,-109.796978,
city,Layton,UT,,41.077423,-111.960727,
city,Leamington,UT,,39.531316,-112.285485,
city,Leeds,UT,,37.237185,-113.347070,
city,Lehi,UT,,40.413874,-111.871616,
city,Levan,UT,,39.556140,-111.860612,
city,Lewiston,UT,,41.968452,-111.885815,
city,Liberty,UT,,41.342536,-111.864880,
city,Lindon,UT,,40.341998,-111.717267,
city,Loa,UT,,38.403769,-111.645139,
city,Logan,UT,,41.740256,-111.841764,
city,Lyman,UT,,38.396627,-111.589338,
city,Lynndyl,UT,,39.508488,-112.393306,
city,Maeser,UT,,40.471838,-109.578620,
city,Magna metro township,UT,,40.755643,-112.179237,
city,Manila,UT,,40.992157,-109.721035,
city,Manti,UT,,39.266881,-111.635043,
city,Mantua,UT,,41.497983,-111.935739,
city,Mapleton,UT,,40.118762,-111.574239,
city,Marion,UT,,40.681022,-111.277319,
city,Marriott-Slaterville,UT,,41.261051,-112.036252,
city,Marysvale,UT,,38.436649,-112.261968,
city,Mayfield,UT,,39.119311,-111.708042,
city,Meadow,UT,,38.886308,-112.407201,
city,Mendon,UT,,41.710209,-111.977644,
city,Mexican Hat,UT,,37.174258,-109.883578,
city,Midvale,UT,,40.614759,-111.892753,
city,Midway,UT,,40.518289,-111.474524,
city,Milford,UT,,38.394503,-113.012265,
city,Millcreek,UT,,40.689250,-111.829312,
city,Millville,UT,,41.685063,-111.821191,
city,Minersville,UT,,38.248011,-112.978989,
city,Moab,UT,,38.570111,-109.547823,
city,Modena,UT,,37.794712,-113.927460,
city,Mona,UT,,39.811798,-111.841533,
city,Monroe,UT,,38.623010,-112.119612,
city,Montezuma Creek,UT,,37.251500,-109.303710,
city,Monticello,UT,,37.868354,-109.338032,
city,Morgan,UT,,41.041415,-111.680157,
city,Moroni,UT,,39.527028,-111.583067,
city,Mount Pleasant,UT,,39.540727,-111.455891,
city,Mountain Green,UT,,41.147673,-111.787635,
city,Murray,UT,,40.650654,-111.886568,
city,Myton,UT,,40.193273,-110.062431,
city,Naples,UT,,40.431750,-109.491272,
city,Navajo Mountain,UT,,37.047029,-110.789935,
city,Neola,UT,,40.434806,-110.030820,
city,Nephi,UT,,39.706911,-111.832586,
city,New Harmony,UT,,37.480263,-113.309566,
city,Newcastle,UT,,37.662854,-113.564366,
city,Newton,UT,,41.861127,-111.990743,
city,Nibley,UT,,41.672646,-111.846066,
city,North Logan,UT,,41.775541,-111.806654,
city,North Ogden,UT,,41.314613,-111.959686,
city,North Salt Lake,UT,,40.847116,-111.918780,
city,Oak City,UT,,39.376110,-112.339023,
city,Oakley,UT,,40.740550,-111.274054,
city,Oasis,UT,,39.292306,-112.628951,
city,Ogden,UT,,41.228391,-111.968147,
city,Oljato-Monument Valley,UT,,37.030747,-110.251094,
city,Ophir,UT,,40.370055,-112.255963,
city,Orangeville,UT,,39.230859,-111.059228,
city,Orderville,UT,,37.253958,-112.657397,
city,Orem,UT,,40.298058,-111.699423,
city,Palmyra,UT,,40.134568,-111.692522,
city,Panguitch,UT,,37.823494,-112.434206,
city,Paradise,UT,,41.568180,-111.833366,
city,Paragonah,UT,,37.885304,-112.770934,
city,Park City,UT,,40.652347,-111.501929,
city,Parowan,UT,,37.832592,-112.829611,
city,Payson,UT,,40.035882,-111.738805,
city,Peoa,UT,,40.732573,-111.329403,
city,Perry,UT,,41.464517,-112.040541,
city,Peter,UT,,41.777428,-112.000644,
city,Pine Valley,UT,,37.390369,-113.506033,
city,Plain City,UT,,41.306699,-112.094297,
city,Pleasant Grove,UT,,40.371541,-111.741160,
city,Pleasant View,UT,,41.324898,-112.001040,
city,Plymouth,UT,,41.873383,-112.145393,
city,Portage,UT,,41.975657,-112.240512,
city,Price,UT,,39.603997,-110.800356,
city,Providence,UT,,41.703460,-111.812320,
city,Provo,UT,,40.245312,-111.645057,
city,Randlett,UT,,40.226748,-109.830810,
city,Randolph,UT,,41.665522,-111.184656,
city,Redmond,UT,,39.005260,-111.867242,
city,Richfield,UT,,38.761428,-112.093084,
city,Richmond,UT,,41.923643,-111.807202,
city,River Heights,UT,,41.722091,-111.819185,
city,Riverdale,UT,,41.173174,-112.002352,
city,Riverside,UT,,41.810586,-112.140308,
city,Riverton,UT,,40.517657,-111.963579,
city,Rockville,UT,,37.147746,-113.054815,
city,Rocky Ridge,UT,,39.919747,-111.825747,
city,Roosevelt,UT,,40.292395,-110.009290,
city,Roy,UT,,41.171050,-112.048138,
city,Rush Valley,UT,,40.361289,-112.450639,
city,Salem,UT,,40.053815,-111.672361,
city,Salina,UT,,38.938770,-111.865170,
city,Salt Lake City,UT,,40.776928,-111.930991,
city,Samak,UT,,40.638908,-111.241306,
city,Sandy,UT,,40.571714,-111.849870,
city,Santa Clara,UT,,37.131398,-113.656646,
city,Santaquin,UT,,39.969893,-111.794431,
city,Saratoga Springs,UT,,40.344670,-111.914770,
city,Scipio,UT,,39.249107,-112.104444,
city,Scofield,UT,,39.719836,-111.162259,
city,Sigurd,UT,,38.866220,-111.963141,
city,Silver Summit,UT,,40.748926,-111.513907,
city,Smithfield,UT,,41.834951,-111.826546,
city,Snowville,UT,,41.972822,-112.716407,
city,Snyderville,UT,,40.704118,-111.543375,
city,South Jordan,UT,,40.556905,-111.978584,
city,South Ogden,UT,,41.172230,-111.957699,
city,South Salt Lake,UT,,40.705647,-111.898621,
city,South Weber,UT,,41.134197,-111.938759,
city,South Willard,UT,,41.358299,-112.040882,
city,Spanish Fork,UT,,40.110041,-111.640486,
city,Spanish Valley,UT,,38.474263,-109.420972,
city,Spring City,UT,,39.479889,-111.491758,
city,Spring Glen,UT,,39.656065,-110.846114,
city,Spring Lake,UT,,40.008534,-111.750636,
city,Springdale,UT,,37.181582,-113.004848,
city,Springville,UT,,40.164273,-111.619525,
city,St. George,UT,,37.081849,-113.564633,
city,Stansbury Park,UT,,40.640722,-112.299399,
city,Sterling,UT,,39.193320,-111.690407,
city,Stockton,UT,,40.444127,-112.374418,
city,Summit,UT,,37.805337,-112.933135,
city,Summit Park,UT,,40.742330,-111.587222,
city,Sundance,UT,,40.392723,-111.590879,
city,Sunset,UT,,41.138060,-112.028388,
city,Sutherland,UT,,39.389581,-112.639940,
city,Syracuse,UT,,41.085847,-112.068738,
city,Tabiona,UT,,40.354299,-110.709508,
city,Taylorsville,UT,,40.656948,-111.949324,
city,Teasdale,UT,,38.285097,-111.472367,
city,Thatcher,UT,,41.681513,-112.320063,
city,Thompson Springs,UT,,38.963575,-109.703719,
city,Timber Lakes,UT,,40.474957,-111.255838,
city,Tooele,UT,,40.539396,-112.307843,
city,Toquerville,UT,,37.266530,-113.295125,
city,Torrey,UT,,38.307652,-111.426863,
city,Tremonton,UT,,41.718722,-112.189125,
city,Trenton,UT,,41.913878,-111.935809,
city,Tropic,UT,,37.633054,-112.087959,
city,Tselakai Dezza,UT,,37.210008,-109.609096,
city,Uintah,UT,,41.141357,-111.932385,
city,Vernal,UT,,40.451698,-109.538011,
city,Vernon,UT,,40.095588,-112.445776,
city,Veyo,UT,,37.337502,-113.693028,
city,Vineyard,UT,,40.306294,-111.756253,
city,Virgin,UT,,37.197896,-113.207087,
city,Wales,UT,,39.485179,-111.636070,
city,Wallsburg,UT,,40.386927,-111.419477,
city,Wanship,UT,,40.816759,-111.415089,
city,Washington,UT,,37.130288,-113.487759,
city,Washington Terrace,UT,,41.168269,-111.978224,
city,Wellington,UT,,39.535855,-110.734373,
city,Wellsville,UT,,41.623416,-111.942094,
city,Wendover,UT,,40.724024,-114.025099,
city,West Bountiful,UT,,40.901267,-111.908454,
city,West Haven,UT,,41.209075,-112.053612,
city,West Jordan,UT,,40.602451,-112.000756,
city,West Mountain,UT,,40.051816,-111.783353,
city,West Point,UT,,41.121721,-112.098224,
city,West Valley City,UT,,40.688493,-112.011759,
city,West Wood,UT,,39.605155,-110.842418,
city,White City metro township,UT,,40.568742,-111.862641,
city,White Mesa,UT,,37.459621,-109.459963,
city,Whiterocks,UT,,40.472147,-109.941220,
city,Willard,UT,,41.403104,-112.042499,
city,Wolf Creek,UT,,41.325300,-111.828756,
city,Woodland,UT,,40.583795,-111.235756,
